layer_name,parameter_shape,parameter_norm,gradient_norm,update_norm,update_to_weight_ratio,learning_rate,warmup_fraction,schedule_multiplier,optimizer_step,execution_mode
blocks.1.ln1.weight,[64],7.999364852905273,0.013273275457322598,0.0007760604494251311,9.701525854809276e-05,0.0003,1.0,1.0,21,smoke
blocks.1.ln1.bias,[64],0.018100129440426826,0.011764840222895145,0.0008194014662876725,0.04527047549491723,0.0003,1.0,1.0,21,smoke
blocks.1.attn.qkv.weight,"[192, 64]",8.018741607666016,0.16492445766925812,0.011936897411942482,0.0014886247738087309,0.0003,1.0,1.0,21,smoke
blocks.1.attn.proj.weight,"[64, 64]",4.57590913772583,0.14690397679805756,0.006094153504818678,0.0013317907592560712,0.0003,1.0,1.0,21,smoke
blocks.1.ln2.weight,[64],8.005001068115234,0.00917375274002552,0.0008515316294506192,0.00010637495513178128,0.0003,1.0,1.0,21,smoke
blocks.1.ln2.bias,[64],0.01556288730353117,0.0074457465671002865,0.0008165935287252069,0.05247056749809686,0.0003,1.0,1.0,21,smoke
blocks.1.mlp.fc1.weight,"[256, 64]",9.247825622558594,0.12124161422252655,0.013237438164651394,0.0014314108748288655,0.0003,1.0,1.0,21,smoke
blocks.1.mlp.fc1.bias,[256],1.1335614919662476,0.013204979710280895,0.0017035743221640587,0.0015028512650064364,0.0003,1.0,1.0,21,smoke
blocks.1.mlp.fc2.weight,"[64, 256]",4.643226146697998,0.23540619015693665,0.013443774543702602,0.0028953520933420527,0.0003,1.0,1.0,21,smoke
blocks.1.mlp.fc2.bias,[64],0.29280197620391846,0.041698992252349854,0.0008124395390041173,0.0027747064741062517,0.0003,1.0,1.0,21,smoke
ln_f.weight,[64],7.99517297744751,0.06342381983995438,0.0008460292010568082,0.00010581749806330099,0.0003,1.0,1.0,21,smoke
ln_f.bias,[64],0.016995636746287346,0.05865110456943512,0.0008217208087444305,0.04834892749304808,0.0003,1.0,1.0,21,smoke
lm_head.weight,"[33, 64]",3.343559741973877,0.8579159379005432,0.006130651570856571,0.001833570219755466,0.0003,1.0,1.0,21,smoke
token_emb.weight,"[33, 64]",46.132293701171875,0.047592613846063614,0.004355143755674362,9.440553257302553e-05,0.0003,1.0,1.0,22,smoke
pos_emb.weight,"[32, 64]",44.93282699584961,0.048594702035188675,0.0016485188389196992,3.668851815337528e-05,0.0003,1.0,1.0,22,smoke
blocks.0.ln1.weight,[64],7.99957799911499,0.009716561064124107,0.0007302618469111621,9.128754629206097e-05,0.0003,1.0,1.0,22,smoke
blocks.0.ln1.bias,[64],0.01680111698806286,0.014098280109465122,0.0006770698237232864,0.040299095840136245,0.0003,1.0,1.0,22,smoke
blocks.0.attn.qkv.weight,"[192, 64]",7.998899936676025,0.16819977760314941,0.010909095406532288,0.0013638244624754746,0.0003,1.0,1.0,22,smoke
blocks.0.attn.proj.weight,"[64, 64]",4.643438339233398,0.16914832592010498,0.006146338768303394,0.0013236611147329491,0.0003,1.0,1.0,22,smoke
blocks.0.ln2.weight,[64],8.000482559204102,0.010461543686687946,0.0008542087743990123,0.00010676965646482081,0.0003,1.0,1.0,22,smoke
blocks.0.ln2.bias,[64],0.016457922756671906,0.009230900555849075,0.0007411558763124049,0.04503337919798818,0.0003,1.0,1.0,22,smoke
blocks.0.mlp.fc1.weight,"[256, 64]",9.295208930969238,0.13625268638134003,0.013369780033826828,0.0014383517501454076,0.0003,1.0,1.0,22,smoke
blocks.0.mlp.fc1.bias,[256],1.1783607006072998,0.016036616638302803,0.001569457002915442,0.0013318986301109502,0.0003,1.0,1.0,22,smoke
blocks.0.mlp.fc2.weight,"[64, 256]",4.593365669250488,0.254106730222702,0.01321531180292368,0.0028770432738223642,0.0003,1.0,1.0,22,smoke
blocks.0.mlp.fc2.bias,[64],0.27417123317718506,0.04102111980319023,0.0007595751667395234,0.002770440785991004,0.0003,1.0,1.0,22,smoke
blocks.1.ln1.weight,[64],7.999330997467041,0.011241164989769459,0.0007245666347444057,9.057840399076337e-05,0.0003,1.0,1.0,22,smoke
blocks.1.ln1.bias,[64],0.018843194469809532,0.013009180314838886,0.0008300757617689669,0.044051753703381345,0.0003,1.0,1.0,22,smoke
blocks.1.attn.qkv.weight,"[192, 64]",8.019044876098633,0.16879287362098694,0.011952540837228298,0.0014905192603241,0.0003,1.0,1.0,22,smoke
blocks.1.attn.proj.weight,"[64, 64]",4.575933933258057,0.16044941544532776,0.006179383490234613,0.001350409245492516,0.0003,1.0,1.0,22,smoke
blocks.1.ln2.weight,[64],8.005390167236328,0.0085412273183465,0.0008341009961441159,0.00010419242269512888,0.0003,1.0,1.0,22,smoke
blocks.1.ln2.bias,[64],0.01625460386276245,0.008003381080925465,0.0007416235166601837,0.04562544390018408,0.0003,1.0,1.0,22,smoke
blocks.1.mlp.fc1.weight,"[256, 64]",9.248298645019531,0.12606661021709442,0.013038239441812038,0.001409798703768449,0.0003,1.0,1.0,22,smoke
blocks.1.mlp.fc1.bias,[256],1.133498191833496,0.01345234364271164,0.0015837461687624454,0.0013972198457596551,0.0003,1.0,1.0,22,smoke
blocks.1.mlp.fc2.weight,"[64, 256]",4.6440043449401855,0.2365799844264984,0.013177814893424511,0.0028375974513852958,0.0003,1.0,1.0,22,smoke
blocks.1.mlp.fc2.bias,[64],0.2930198013782501,0.037567175924777985,0.0007462117937393486,0.0025466258260686183,0.0003,1.0,1.0,22,smoke
ln_f.weight,[64],7.995079040527344,0.060727279633283615,0.0008172057569026947,0.00010221359323156773,0.0003,1.0,1.0,22,smoke
ln_f.bias,[64],0.017709119245409966,0.052906181663274765,0.0007573741022497416,0.04276746300898311,0.0003,1.0,1.0,22,smoke
lm_head.weight,"[33, 64]",3.343388795852661,0.8475249409675598,0.006064940243959427,0.001814009860738524,0.0003,1.0,1.0,22,smoke
token_emb.weight,"[33, 64]",46.132293701171875,0.04289411008358002,0.0044440473429858685,9.633267688298313e-05,0.0003,1.0,1.0,23,smoke
pos_emb.weight,"[32, 64]",44.93282699584961,0.04095754772424698,0.0017297074664384127,3.849540707950968e-05,0.0003,1.0,1.0,23,smoke
blocks.0.ln1.weight,[64],7.9996113777160645,0.007457185070961714,0.0007544360123574734,9.430908287108183e-05,0.0003,1.0,1.0,23,smoke
blocks.0.ln1.bias,[64],0.01740160770714283,0.010792745277285576,0.0006562278722412884,0.03771076117133286,0.0003,1.0,1.0,23,smoke
blocks.0.attn.qkv.weight,"[192, 64]",7.999121189117432,0.13881976902484894,0.011206453666090965,0.0014009606056896618,0.0003,1.0,1.0,23,smoke
blocks.0.attn.proj.weight,"[64, 64]",4.643442630767822,0.16244453191757202,0.00638497294858098,0.0013750515417749838,0.0003,1.0,1.0,23,smoke
blocks.0.ln2.weight,[64],8.00067138671875,0.010255507193505764,0.0008960900595411658,0.00011200185787266435,0.0003,1.0,1.0,23,smoke
blocks.0.ln2.bias,[64],0.01709159091114998,0.009050578810274601,0.0007741459994576871,0.04529396961827938,0.0003,1.0,1.0,23,smoke
blocks.0.mlp.fc1.weight,"[256, 64]",9.295618057250977,0.11908400803804398,0.013722928240895271,0.0014762792701224212,0.0003,1.0,1.0,23,smoke
blocks.0.mlp.fc1.bias,[256],1.1781805753707886,0.016051601618528366,0.0016402797773480415,0.0013922142425678886,0.0003,1.0,1.0,23,smoke
blocks.0.mlp.fc2.weight,"[64, 256]",4.594006538391113,0.23683123290538788,0.01362210139632225,0.002965189814704292,0.0003,1.0,1.0,23,smoke
blocks.0.mlp.fc2.bias,[64],0.273990660905838,0.042027104645967484,0.0008042592671699822,0.002935352849294308,0.0003,1.0,1.0,23,smoke
blocks.1.ln1.weight,[64],7.9993486404418945,0.012683236971497536,0.000761507370043546,9.519617212251913e-05,0.0003,1.0,1.0,23,smoke
blocks.1.ln1.bias,[64],0.019593268632888794,0.012070095166563988,0.0008467728039249778,0.043217536583130656,0.0003,1.0,1.0,23,smoke
blocks.1.attn.qkv.weight,"[192, 64]",8.01944637298584,0.14836403727531433,0.011961178854107857,0.0014915217706798396,0.0003,1.0,1.0,23,smoke
blocks.1.attn.proj.weight,"[64, 64]",4.576001167297363,0.13529494404792786,0.006303600035607815,0.0013775346214194239,0.0003,1.0,1.0,23,smoke
blocks.1.ln2.weight,[64],8.005788803100586,0.00952602457255125,0.0008881573448888958,0.00011093939232382931,0.0003,1.0,1.0,23,smoke
blocks.1.ln2.bias,[64],0.01688125543296337,0.007283547893166542,0.0007693653460592031,0.04557512615779116,0.0003,1.0,1.0,23,smoke
blocks.1.mlp.fc1.weight,"[256, 64]",9.248799324035645,0.1122746616601944,0.013371938839554787,0.0014458026789276298,0.0003,1.0,1.0,23,smoke
blocks.1.mlp.fc1.bias,[256],1.1334381103515625,0.01330170314759016,0.0016772296512499452,0.001479771710455115,0.0003,1.0,1.0,23,smoke
blocks.1.mlp.fc2.weight,"[64, 256]",4.644771099090576,0.2138451784849167,0.013469119556248188,0.0028998457122860967,0.0003,1.0,1.0,23,smoke
blocks.1.mlp.fc2.bias,[64],0.2931731343269348,0.03934992104768753,0.0008055673679336905,0.002747753029223184,0.0003,1.0,1.0,23,smoke
ln_f.weight,[64],7.994992733001709,0.06870921701192856,0.0008583837770856917,0.00010736517289658782,0.0003,1.0,1.0,23,smoke
ln_f.bias,[64],0.018382806330919266,0.06152867525815964,0.0008340465719811618,0.04537101446683488,0.0003,1.0,1.0,23,smoke
lm_head.weight,"[33, 64]",3.3432388305664062,0.8768324851989746,0.006109531968832016,0.0018274291124445179,0.0003,1.0,1.0,23,smoke
token_emb.weight,"[33, 64]",46.132259368896484,0.0470135472714901,0.00437774695456028,9.48955679702058e-05,0.0003,1.0,1.0,24,smoke
pos_emb.weight,"[32, 64]",44.932823181152344,0.04545510932803154,0.0019611020106822252,4.364519902913278e-05,0.0003,1.0,1.0,24,smoke
blocks.0.ln1.weight,[64],7.999679088592529,0.011538663879036903,0.0008225134806707501,0.00010281830952989689,0.0003,1.0,1.0,24,smoke
blocks.0.ln1.bias,[64],0.017986468970775604,0.016242319718003273,0.0007125390693545341,0.03961528360637471,0.0003,1.0,1.0,24,smoke
blocks.0.attn.qkv.weight,"[192, 64]",7.9993696212768555,0.16119438409805298,0.011193934828042984,0.0013993521187306024,0.0003,1.0,1.0,24,smoke
blocks.0.attn.proj.weight,"[64, 64]",4.643495559692383,0.17112445831298828,0.0064156451262533665,0.0013816412751514256,0.0003,1.0,1.0,24,smoke
blocks.0.ln2.weight,[64],8.000920295715332,0.01109904982149601,0.0009181365021504462,0.00011475386183288544,0.0003,1.0,1.0,24,smoke
blocks.0.ln2.bias,[64],0.01772429794073105,0.010605201125144958,0.0007566915592178702,0.042692329013436794,0.0003,1.0,1.0,24,smoke
blocks.0.mlp.fc1.weight,"[256, 64]",9.2960786819458,0.12674681842327118,0.013616350479424,0.0014647413113949574,0.0003,1.0,1.0,24,smoke
blocks.0.mlp.fc1.bias,[256],1.1779783964157104,0.01836503855884075,0.0015914575196802616,0.001351007390732006,0.0003,1.0,1.0,24,smoke
blocks.0.mlp.fc2.weight,"[64, 256]",4.594688892364502,0.23903051018714905,0.01346763875335455,0.002931131806494059,0.0003,1.0,1.0,24,smoke
blocks.0.mlp.fc2.bias,[64],0.2738383710384369,0.0491141676902771,0.0007908301777206361,0.0028879450849845748,0.0003,1.0,1.0,24,smoke
blocks.1.ln1.weight,[64],7.999400615692139,0.013310791924595833,0.0008044482092373073,0.00010056356068219037,0.0003,1.0,1.0,24,smoke
blocks.1.ln1.bias,[64],0.020375199615955353,0.017389537766575813,0.0008109856280498207,0.03980258565981147,0.0003,1.0,1.0,24,smoke
blocks.1.attn.qkv.weight,"[192, 64]",8.01987075805664,0.1692584902048111,0.011932050809264183,0.0014878108599539993,0.0003,1.0,1.0,24,smoke
blocks.1.attn.proj.weight,"[64, 64]",4.576112270355225,0.1607964038848877,0.006407872308045626,0.0014002873901404979,0.0003,1.0,1.0,24,smoke
blocks.1.ln2.weight,[64],8.00619888305664,0.013229724951088428,0.0009631585562601686,0.00012030160258677583,0.0003,1.0,1.0,24,smoke
blocks.1.ln2.bias,[64],0.017532028257846832,0.011363917961716652,0.0008258195593953133,0.04710348096921987,0.0003,1.0,1.0,24,smoke
blocks.1.mlp.fc1.weight,"[256, 64]",9.24930191040039,0.12826986610889435,0.013362446799874306,0.0014446978733442448,0.0003,1.0,1.0,24,smoke
blocks.1.mlp.fc1.bias,[256],1.133411169052124,0.017075911164283752,0.0016819890588521957,0.001484006073681848,0.0003,1.0,1.0,24,smoke
blocks.1.mlp.fc2.weight,"[64, 256]",4.645557403564453,0.24475258588790894,0.013515816070139408,0.00290940675058045,0.0003,1.0,1.0,24,smoke
blocks.1.mlp.fc2.bias,[64],0.29337483644485474,0.04617004841566086,0.0007918546907603741,0.0026991227344381253,0.0003,1.0,1.0,24,smoke
ln_f.weight,[64],7.994926929473877,0.06288208067417145,0.0008440270321443677,0.00010557032473089916,0.0003,1.0,1.0,24,smoke
ln_f.bias,[64],0.01909060776233673,0.06443622708320618,0.000812441692687571,0.042557141333677814,0.0003,1.0,1.0,24,smoke
lm_head.weight,"[33, 64]",3.3431344032287598,0.849528968334198,0.006145082879811525,0.0018381202005748488,0.0003,1.0,1.0,24,smoke
token_emb.weight,"[33, 64]",46.13224411010742,0.048053640872240067,0.004248115234076977,9.2085596875315e-05,0.0003,1.0,1.0,25,smoke
pos_emb.weight,"[32, 64]",44.93281555175781,0.0461752749979496,0.0019243331626057625,4.282689920441633e-05,0.0003,1.0,1.0,25,smoke
blocks.0.ln1.weight,[64],7.9997639656066895,0.010544058866798878,0.0008092874777503312,0.00010116391948933659,0.0003,1.0,1.0,25,smoke
blocks.0.ln1.bias,[64],0.01856021024286747,0.015270319767296314,0.0008129515335895121,0.04380077180978715,0.0003,1.0,1.0,25,smoke
blocks.0.attn.qkv.weight,"[192, 64]",7.999669551849365,0.1686384677886963,0.011745376512408257,0.0014682327108990344,0.0003,1.0,1.0,25,smoke
blocks.0.attn.proj.weight,"[64, 64]",4.643576145172119,0.17425625026226044,0.006529432255774736,0.001406121500250044,0.0003,1.0,1.0,25,smoke
blocks.0.ln2.weight,[64],8.00120735168457,0.01113948319107294,0.0009426112519577146,0.00011780862693919032,0.0003,1.0,1.0,25,smoke
blocks.0.ln2.bias,[64],0.018326185643672943,0.011613654904067516,0.0008401784580200911,0.04584578997267552,0.0003,1.0,1.0,25,smoke
blocks.0.mlp.fc1.weight,"[256, 64]",9.29658317565918,0.1332659125328064,0.013881956227123737,0.0014932320794450837,0.0003,1.0,1.0,25,smoke
blocks.0.mlp.fc1.bias,[256],1.177809476852417,0.016342973336577415,0.0016984124667942524,0.0014420095101740028,0.0003,1.0,1.0,25,smoke
blocks.0.mlp.fc2.weight,"[64, 256]",4.595395565032959,0.2505006790161133,0.013724809512495995,0.0029866437651048126,0.0003,1.0,1.0,25,smoke
blocks.0.mlp.fc2.bias,[64],0.27372172474861145,0.041636984795331955,0.0008536686655133963,0.0031187464798324406,0.0003,1.0,1.0,25,smoke
blocks.1.ln1.weight,[64],7.9994611740112305,0.01168262492865324,0.0008119497215375304,0.0001015005515840748,0.0003,1.0,1.0,25,smoke
blocks.1.ln1.bias,[64],0.021079687401652336,0.013411467894911766,0.0008534108055755496,0.0404849839238439,0.0003,1.0,1.0,25,smoke
blocks.1.attn.qkv.weight,"[192, 64]",8.020302772521973,0.1746646761894226,0.01208167802542448,0.0015063867746760156,0.0003,1.0,1.0,25,smoke
blocks.1.attn.proj.weight,"[64, 64]",4.576212406158447,0.16844843327999115,0.006588461343199015,0.0014397193046224383,0.0003,1.0,1.0,25,smoke
blocks.1.ln2.weight,[64],8.006722450256348,0.012447141110897064,0.0010318338172510266,0.00012887093609920136,0.0003,1.0,1.0,25,smoke
blocks.1.ln2.bias,[64],0.018228929489850998,0.009069412015378475,0.000863655935972929,0.04737831349085922,0.0003,1.0,1.0,25,smoke
blocks.1.mlp.fc1.weight,"[256, 64]",9.249931335449219,0.1342936009168625,0.013548380695283413,0.001464700677653781,0.0003,1.0,1.0,25,smoke
blocks.1.mlp.fc1.bias,[256],1.1333640813827515,0.015417567454278469,0.001755562610924244,0.0015489838082590232,0.0003,1.0,1.0,25,smoke
blocks.1.mlp.fc2.weight,"[64, 256]",4.646446228027344,0.24080972373485565,0.013775221072137356,0.0029646788956784395,0.0003,1.0,1.0,25,smoke
blocks.1.mlp.fc2.bias,[64],0.2934951186180115,0.04137809947133064,0.0008420048980042338,0.0028688889340613413,0.0003,1.0,1.0,25,smoke
ln_f.weight,[64],7.994905948638916,0.07559236139059067,0.0008843826362863183,0.00011061826642712151,0.0003,1.0,1.0,25,smoke
ln_f.bias,[64],0.019783051684498787,0.059738799929618835,0.0008655207930132747,0.043750620825171394,0.0003,1.0,1.0,25,smoke
lm_head.weight,"[33, 64]",3.343080520629883,0.8408011198043823,0.006162584293633699,0.001843384942601557,0.0003,1.0,1.0,25,smoke
token_emb.weight,"[33, 64]",46.132179260253906,0.04534679651260376,0.004157484974712133,9.012114843432287e-05,0.0003,1.0,1.0,26,smoke
pos_emb.weight,"[32, 64]",44.932804107666016,0.04565282166004181,0.0019203930860385299,4.273922191539545e-05,0.0003,1.0,1.0,26,smoke
blocks.0.ln1.weight,[64],7.999836444854736,0.01384907215833664,0.0008132089860737324,0.00010165320149723372,0.0003,1.0,1.0,26,smoke
blocks.0.ln1.bias,[64],0.019196998327970505,0.018283173441886902,0.0008977368124760687,0.0467644366654991,0.0003,1.0,1.0,26,smoke
blocks.0.attn.qkv.weight,"[192, 64]",7.999978065490723,0.17772400379180908,0.011545314453542233,0.0014431682635912375,0.0003,1.0,1.0,26,smoke
blocks.0.attn.proj.weight,"[64, 64]",4.643632888793945,0.18125003576278687,0.006674918811768293,0.001437434649038744,0.0003,1.0,1.0,26,smoke
blocks.0.ln2.weight,[64],8.001588821411133,0.010471021756529808,0.0009632746805436909,0.00012038542620011947,0.0003,1.0,1.0,26,smoke
blocks.0.ln2.bias,[64],0.019005555659532547,0.009759819135069847,0.0008670409442856908,0.04562039436351929,0.0003,1.0,1.0,26,smoke
blocks.0.mlp.fc1.weight,"[256, 64]",9.29716682434082,0.12398914992809296,0.013977980241179466,0.0015034666479882726,0.0003,1.0,1.0,26,smoke
blocks.0.mlp.fc1.bias,[256],1.1776379346847534,0.01557938102632761,0.0017926632426679134,0.0015222533088217803,0.0003,1.0,1.0,26,smoke
blocks.0.mlp.fc2.weight,"[64, 256]",4.5961785316467285,0.2445744425058365,0.013833609409630299,0.0030098068024076437,0.0003,1.0,1.0,26,smoke
blocks.0.mlp.fc2.bias,[64],0.27359944581985474,0.049386631697416306,0.0009223236702382565,0.0033710728743417823,0.0003,1.0,1.0,26,smoke
blocks.1.ln1.weight,[64],7.999570846557617,0.014452530071139336,0.000831377285066992,0.00010392773575156861,0.0003,1.0,1.0,26,smoke
blocks.1.ln1.bias,[64],0.0218206737190485,0.018651843070983887,0.0009184859809465706,0.04209246665673628,0.0003,1.0,1.0,26,smoke
blocks.1.attn.qkv.weight,"[192, 64]",8.020832061767578,0.1797441989183426,0.011777052655816078,0.0014683080963573659,0.0003,1.0,1.0,26,smoke
blocks.1.attn.proj.weight,"[64, 64]",4.576350688934326,0.16139215230941772,0.006648876238614321,0.0014528773449751977,0.0003,1.0,1.0,26,smoke
blocks.1.ln2.weight,[64],8.007332801818848,0.010067461058497429,0.0010844761272892356,0.00013543537581489049,0.0003,1.0,1.0,26,smoke
blocks.1.ln2.bias,[64],0.018970075994729996,0.00966074038296938,0.000912844086997211,0.04812021244674005,0.0003,1.0,1.0,26,smoke
blocks.1.mlp.fc1.weight,"[256, 64]",9.250655174255371,0.11884082853794098,0.013685393147170544,0.0014793971766731803,0.0003,1.0,1.0,26,smoke
blocks.1.mlp.fc1.bias,[256],1.1333271265029907,0.015952985733747482,0.0018841944402083755,0.00166253361112274,0.0003,1.0,1.0,26,smoke
blocks.1.mlp.fc2.weight,"[64, 256]",4.647402763366699,0.22970233857631683,0.013973254710435867,0.0030066803808313095,0.0003,1.0,1.0,26,smoke
blocks.1.mlp.fc2.bias,[64],0.2936069071292877,0.04729028046131134,0.0009303373517468572,0.00316864940557134,0.0003,1.0,1.0,26,smoke
ln_f.weight,[64],7.994899749755859,0.06063420698046684,0.0008905135910026729,0.00011138521043117101,0.0003,1.0,1.0,26,smoke
ln_f.bias,[64],0.02053946629166603,0.07154060900211334,0.0009602547506801784,0.0467516895056716,0.0003,1.0,1.0,26,smoke
lm_head.weight,"[33, 64]",3.343066453933716,0.8458960652351379,0.0062067825347185135,0.001856613567287938,0.0003,1.0,1.0,26,smoke
token_emb.weight,"[33, 64]",46.13207244873047,0.04616047814488411,0.004484403878450394,9.72079432033798e-05,0.0003,1.0,1.0,27,smoke
pos_emb.weight,"[32, 64]",44.93278884887695,0.046784333884716034,0.0018896807450801134,4.2055719074898776e-05,0.0003,1.0,1.0,27,smoke
blocks.0.ln1.weight,[64],8.000017166137695,0.010372058488428593,0.00078730343375355,9.841271804841014e-05,0.0003,1.0,1.0,27,smoke
blocks.0.ln1.bias,[64],0.01995660364627838,0.013591750524938107,0.0008592429803684354,0.04305557175950988,0.0003,1.0,1.0,27,smoke
blocks.0.attn.qkv.weight,"[192, 64]",8.000312805175781,0.15014100074768066,0.011022858321666718,0.0013778034172033258,0.0003,1.0,1.0,27,smoke
blocks.0.attn.proj.weight,"[64, 64]",4.643777847290039,0.16225619614124298,0.00646485248580575,0.0013921536943414363,0.0003,1.0,1.0,27,smoke
blocks.0.ln2.weight,[64],8.002049446105957,0.011311234906315804,0.0009436986874789,0.00011793212399332682,0.0003,1.0,1.0,27,smoke
blocks.0.ln2.bias,[64],0.019740069285035133,0.00835899543017149,0.0008906687726266682,0.045119840248072515,0.0003,1.0,1.0,27,smoke
blocks.0.mlp.fc1.weight,"[256, 64]",9.297825813293457,0.12272287160158157,0.013700746931135654,0.0014735430848303453,0.0003,1.0,1.0,27,smoke
blocks.0.mlp.fc1.bias,[256],1.177455186843872,0.01380971260368824,0.0017740086186677217,0.001506646400210687,0.0003,1.0,1.0,27,smoke
blocks.0.mlp.fc2.weight,"[64, 256]",4.597011089324951,0.23458220064640045,0.013593113981187344,0.0029569460932458674,0.0003,1.0,1.0,27,smoke
blocks.0.mlp.fc2.bias,[64],0.27348455786705017,0.036371804773807526,0.0008866519783623517,0.0032420550003901217,0.0003,1.0,1.0,27,smoke
blocks.1.ln1.weight,[64],7.999730587005615,0.01000389363616705,0.0008029707241803408,0.00010037472080430415,0.0003,1.0,1.0,27,smoke
blocks.1.ln1.bias,[64],0.02266194112598896,0.01306910254061222,0.0008661491447128356,0.03822043045198482,0.0003,1.0,1.0,27,smoke
blocks.1.attn.qkv.weight,"[192, 64]",8.02141284942627,0.1447446048259735,0.011855299584567547,0.001477956540463504,0.0003,1.0,1.0,27,smoke
blocks.1.attn.proj.weight,"[64, 64]",4.576541423797607,0.1438913196325302,0.006444569211453199,0.0014081745612400697,0.0003,1.0,1.0,27,smoke
blocks.1.ln2.weight,[64],8.008039474487305,0.010149049572646618,0.0010786654893308878,0.00013469782370171778,0.0003,1.0,1.0,27,smoke
blocks.1.ln2.bias,[64],0.01977057009935379,0.007612190674990416,0.0008932654745876789,0.04518157393027709,0.0003,1.0,1.0,27,smoke
blocks.1.mlp.fc1.weight,"[256, 64]",9.251453399658203,0.12195857614278793,0.013486373238265514,0.0014577572469601124,0.0003,1.0,1.0,27,smoke
blocks.1.mlp.fc1.bias,[256],1.1332799196243286,0.012951080687344074,0.0018000417621806264,0.001588347001486908,0.0003,1.0,1.0,27,smoke
blocks.1.mlp.fc2.weight,"[64, 256]",4.6484551429748535,0.23263601958751678,0.013801902532577515,0.002969137510864473,0.0003,1.0,1.0,27,smoke
blocks.1.mlp.fc2.bias,[64],0.2937486171722412,0.035091422498226166,0.0008939836989156902,0.0030433630888941263,0.0003,1.0,1.0,27,smoke
ln_f.weight,[64],7.9949259757995605,0.058014869689941406,0.0008583077578805387,0.00010735656095861484,0.0003,1.0,1.0,27,smoke
ln_f.bias,[64],0.02139861509203911,0.0506916381418705,0.0009261347004212439,0.04328012333685054,0.0003,1.0,1.0,27,smoke
lm_head.weight,"[33, 64]",3.343078136444092,0.869655966758728,0.006146565545350313,0.0018385946407726464,0.0003,1.0,1.0,27,smoke
token_emb.weight,"[33, 64]",46.13199234008789,0.04584932327270508,0.0043921577744185925,9.520849960347116e-05,0.0003,1.0,1.0,28,smoke
pos_emb.weight,"[32, 64]",44.932769775390625,0.04659508168697357,0.0018597003072500229,4.138850813217769e-05,0.0003,1.0,1.0,28,smoke
blocks.0.ln1.weight,[64],8.000187873840332,0.01098295021802187,0.0008176434203051031,0.00010220302737873198,0.0003,1.0,1.0,28,smoke
blocks.0.ln1.bias,[64],0.020718904212117195,0.011743461713194847,0.0008556722896173596,0.041299109299271254,0.0003,1.0,1.0,28,smoke
blocks.0.attn.qkv.weight,"[192, 64]",8.000648498535156,0.14753268659114838,0.011031503789126873,0.0013788262027942656,0.0003,1.0,1.0,28,smoke
blocks.0.attn.proj.weight,"[64, 64]",4.643939971923828,0.17362013459205627,0.0064660473726689816,0.0013923623930888831,0.0003,1.0,1.0,28,smoke
blocks.0.ln2.weight,[64],8.002519607543945,0.009847194887697697,0.0009376922389492393,0.00011717462560982423,0.0003,1.0,1.0,28,smoke
blocks.0.ln2.bias,[64],0.020481932908296585,0.007767561823129654,0.0008643416222184896,0.042200197905558616,0.0003,1.0,1.0,28,smoke
blocks.0.mlp.fc1.weight,"[256, 64]",9.2985200881958,0.12957243621349335,0.013762109912931919,0.0014800322828148228,0.0003,1.0,1.0,28,smoke
blocks.0.mlp.fc1.bias,[256],1.1772314310073853,0.015016704797744751,0.001729954732581973,0.0014695111657880295,0.0003,1.0,1.0,28,smoke
blocks.0.mlp.fc2.weight,"[64, 256]",4.5978803634643555,0.23834432661533356,0.013655684888362885,0.002969995695597822,0.0003,1.0,1.0,28,smoke
blocks.0.mlp.fc2.bias,[64],0.2733694016933441,0.04418697953224182,0.0008800344076007605,0.0032192132775267627,0.0003,1.0,1.0,28,smoke
blocks.1.ln1.weight,[64],7.99987268447876,0.012783925049006939,0.0008330416749231517,0.00010413186656575266,0.0003,1.0,1.0,28,smoke
blocks.1.ln1.bias,[64],0.02344609797000885,0.01893836259841919,0.0008884570561349392,0.037893599918903856,0.0003,1.0,1.0,28,smoke
blocks.1.attn.qkv.weight,"[192, 64]",8.021987915039062,0.18181559443473816,0.011750128120183945,0.0014647401921605522,0.0003,1.0,1.0,28,smoke
blocks.1.attn.proj.weight,"[64, 64]",4.57671594619751,0.16502654552459717,0.00646471232175827,0.0014125220786597803,0.0003,1.0,1.0,28,smoke
blocks.1.ln2.weight,[64],8.00875473022461,0.009182196110486984,0.0010749963112175465,0.00013422764804627718,0.0003,1.0,1.0,28,smoke
blocks.1.ln2.bias,[64],0.02055513486266136,0.009626452811062336,0.0009025612380355597,0.04390928320665376,0.0003,1.0,1.0,28,smoke
blocks.1.mlp.fc1.weight,"[256, 64]",9.252286911010742,0.12531232833862305,0.013456503860652447,0.0014543975981374346,0.0003,1.0,1.0,28,smoke
blocks.1.mlp.fc1.bias,[256],1.1332513093948364,0.01535053364932537,0.0017615704564377666,0.0015544393744212452,0.0003,1.0,1.0,28,smoke
blocks.1.mlp.fc2.weight,"[64, 256]",4.649542331695557,0.23925228416919708,0.013902652077376842,0.002990111947707967,0.0003,1.0,1.0,28,smoke
blocks.1.mlp.fc2.bias,[64],0.2938899099826813,0.03982045128941536,0.0008594833198003471,0.0029245077513923353,0.0003,1.0,1.0,28,smoke
ln_f.weight,[64],7.994939804077148,0.06456737965345383,0.0008618129068054259,0.00010779479619920721,0.0003,1.0,1.0,28,smoke
